Reduction Method,Components,Clustering Method,Adjusted Rand Index,Mutual Information,Accuracy,Dunn Index,Silhouette Score,Gap Statistic,Calinski-Harabasz Index,Davies-Bouldin Index,WCSS
PCA_randomized,25,Hierarchical,0.20802490761298478,0.10597393026987478,0.7282082324455206,,,1.822379970950994,2441.476704887399,0.9722441245820483,395117168.46031
PCA_randomized,25,SphericalKMeans,0.355189234969522,0.1915454849593392,0.7981234866828087,,,1.8214118332589742,2734.890298950583,0.9345978733837402,375913117.57766247
PCA_full,50,Hierarchical,0.2631897054089406,0.1363334228133466,0.7566585956416465,,,1.8564976289302173,2481.883270541527,0.9827896576210511,400413709.67419446
PCA_full,50,SphericalKMeans,0.34090149491012245,0.18247023191996314,0.7920702179176755,,,1.8604865735628024,2623.9984121418574,0.9628294633886295,390811133.51884675
PCA_randomized,50,Hierarchical,0.46740710562595983,0.319472998336649,0.8420096852300242,,,1.8554679923081068,2388.506904885101,0.9743498331207648,406977697.6981422
PCA_randomized,50,SphericalKMeans,0.3487197574828548,0.18761718285110662,0.7953995157384988,,,1.8571572641192375,2638.1056939695504,0.9612543121656586,389876799.8752367
PCA_full,75,Hierarchical,0.5667465749588791,0.37358609770898277,0.8765133171912833,,,1.8724942548214862,2151.863008016935,1.0323078784243709,428871910.7664255
PCA_full,75,SphericalKMeans,0.34090149491012245,0.18247023191996314,0.7920702179176755,,,1.8723828737414507,2577.977996130059,0.9759580022923476,397792075.2162644
PCA_randomized,75,Hierarchical,0.4534049768026303,0.3119445172419393,0.836864406779661,,,1.8751755478477534,2363.7895990104585,0.9837915272227089,412822986.6944922
PCA_randomized,75,SphericalKMeans,0.34090149491012245,0.18247023191996314,0.7920702179176755,,,1.8732290299822019,2578.0621425250024,0.975931640024786,397779500.88835156
PCA_full,100,Hierarchical,0.3701078915329209,0.26723431911524825,0.8044794188861986,,,1.8781747273757006,2503.115940533264,0.9514104148493664,405437423.99851006
PCA_full,100,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.879514331344236,2548.6604137974064,0.9843993020748241,402281295.867396
PCA_randomized,100,Hierarchical,0.5567481653091834,0.36805971322554987,0.8731840193704601,,,1.8762788723123123,2153.941668318068,1.035281757381675,431375156.4972154
PCA_randomized,100,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.877379922092615,2548.761186205469,0.9843722545150836,402265212.3555213
PCA_full,125,Hierarchical,0.48668641370836363,0.32986536014381695,0.8489709443099274,,,1.8830001006428922,2267.868671196493,1.0105858612637053,424364154.0692545
PCA_full,125,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8819183195360516,2529.551677907487,0.9900217389942275,405321385.71003526
PCA_randomized,125,Hierarchical,0.4517715140050657,0.31106707747767903,0.8362590799031477,,,1.8798632216824345,2324.139272897951,0.9971070010168217,420106155.94743407
PCA_randomized,125,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8798869181423825,2529.696166485598,0.9899819338650881,405298162.8819031
PCA_full,150,Hierarchical,0.2203069898869378,0.11289779694048577,0.7348668280871671,,,1.884571393403263,2397.3748360372656,1.0169377517973432,416034522.53451055
PCA_full,150,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8855160823308132,2515.4949425570353,0.9941654661789614,407587236.7864496
PCA_randomized,150,Hierarchical,0.40180941263294384,0.28426564029044643,0.8171912832929782,,,1.8857894848256187,2423.309373032148,0.974100393538289,414134226.44773304
PCA_randomized,150,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8828845385435038,2515.6627432473547,0.9941146116906334,407559989.8132173
PCA_full,175,Hierarchical,0.4782567311761884,0.325317026725793,0.8459443099273608,,,1.8840425918814248,2232.1515612543817,1.0209963269363296,429546431.9727081
PCA_full,175,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8895553518709924,2504.263148662069,0.9975136761366712,409415659.6537968
PCA_randomized,175,Hierarchical,0.20801120573523663,0.10593619945702987,0.7282082324455206,,,1.8852282027724243,2277.31688260349,1.0340479586646525,426050476.8776019
PCA_randomized,175,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8852609667271203,2504.457471416846,0.9974564028960278,409383971.23994386
PCA_full,200,Hierarchical,0.4665776207416477,0.31902661825389556,0.8417070217917676,,,1.887378892399834,2263.5759822984714,1.0146053463027394,428038105.97314876
PCA_full,200,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8859618925415624,2494.8482985383416,1.000351077864331,410961004.9159592
PCA_randomized,200,Hierarchical,0.6066780000309043,0.3959115739979593,0.8895278450363197,,,1.8884578104635068,2009.2691698179704,1.0773534708282257,448506162.0719598
PCA_randomized,200,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8856768840891363,2495.1095750335417,1.000278248745528,410918048.0812972
PCA_full,225,Hierarchical,0.22607752703425074,0.11572093396939911,0.7378934624697336,,,1.8907665896198047,2278.252816533087,1.034400740041774,427716018.33375967
PCA_full,225,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8878168752313549,2486.6342442191726,1.002838653401879,412318936.60699403
PCA_randomized,225,Hierarchical,0.24540312150417926,0.12767270131990036,0.7478813559322034,,,1.8857562508868781,2468.649000976472,1.0119927151032717,413575594.9170577
PCA_randomized,225,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8887515201643161,2486.9329900512253,1.002756399739764,412269341.81790394
PCA_full,250,Hierarchical,0.20143069022990148,0.10239131103603377,0.7245762711864406,,,1.891500982956405,2254.9744316047995,1.0422181382301559,430225683.2472911
PCA_full,250,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.889031159283494,2479.3711630185644,1.0050424024185574,413527008.4227984
PCA_randomized,250,Hierarchical,0.20638419777639722,0.10521558113952612,0.7273002421307506,,,1.8900990492625667,2187.6993180306986,1.0469786237725351,435469035.5320646
PCA_randomized,250,SphericalKMeans,0.3401950128316103,0.18201657242142572,0.7917675544794189,,,1.8921686544531546,2479.6594161414337,1.0049533869678144,413478881.28963786
PCA_full,275,Hierarchical,0.33827508100872095,0.25004030810159456,0.7911622276029056,,,1.892223816497964,2474.3543236506557,0.9564052161637354,414509825.73943377
PCA_full,275,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.8900875683200375,2471.891900724021,1.0071658014872962,414686603.9881033
PCA_randomized,275,Hierarchical,0.22149219301084583,0.11322906627369564,0.7354721549636803,,,1.8906935147701525,2267.0090532874565,1.0383312288856723,429910114.6230617
PCA_randomized,275,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.893003608495043,2472.220862262472,1.007071544091162,414631406.99775493
PCA_full,300,Hierarchical,0.5897984108646038,0.3864209340001262,0.8840799031476998,,,1.8871886034566643,2019.026782910257,1.0785322858865614,450595868.2905557
PCA_full,300,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.890680894498832,2465.991682970292,1.0089700005984303,415678942.554935
PCA_randomized,300,Hierarchical,0.3126293573094611,0.16499760472015337,0.7796610169491526,,,1.8903298652951648,2085.0996341017462,1.0456681435624666,445034375.3653724
PCA_randomized,300,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.8901358159402335,2466.32989253706,1.0088719316615316,415621950.43581986
PCA_full,325,Hierarchical,0.2946086776351143,0.15497405238673592,0.7714891041162227,,,1.888083647244077,2057.0169074305345,1.0523769376206373,447966128.0382453
PCA_full,325,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.8872835404782187,2460.5699784982735,1.0106319064078082,416595037.1224403
PCA_randomized,325,Hierarchical,0.39796803201367675,0.28220467215685596,0.815677966101695,,,1.8916235105171744,2312.139981006437,1.0017007403059353,427572040.0711514
PCA_randomized,325,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.8897442047084816,2460.9433027683735,1.010522166137023,416531823.89818436
PCA_full,350,Hierarchical,0.46989993309463896,0.3208148262644124,0.8429176755447942,,,1.8876924724216515,2228.8701463531524,1.0266456302642997,434553107.5001617
PCA_full,350,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.8916015260084613,2455.57580474409,1.0121743036455555,417442495.0336307
PCA_randomized,350,Hierarchical,0.4517715140050657,0.31106707747767903,0.8362590799031477,,,1.8895477341476585,2256.6520180440257,1.0193218788868317,432266993.9177239
PCA_randomized,350,SphericalKMeans,0.33948926345200664,0.18156407748364728,0.7914648910411622,,,1.8888097885874728,2456.707748696499,1.0118477204245266,417250171.90158117
PCA_full,375,Hierarchical,0.22839756736684683,0.11698621755042479,0.7391041162227603,,,1.8897488722495623,2222.3673819748533,1.047665475876974,435536777.1181091
PCA_full,375,SphericalKMeans,0.33807996275527386,0.18066255824500055,0.7908595641646489,,,1.8904546680421745,2448.9454803876424,1.0138448372614015,418377321.32344127
PCA_randomized,375,Hierarchical,0.3277002802954207,0.17271306986892052,0.7863196125907991,,,1.891611910780707,2123.620944281109,1.048135816423848,443347972.1108991
PCA_randomized,375,SphericalKMeans,0.3373764114210521,0.18021352255315604,0.7905569007263923,,,1.8893244305143178,2449.0438720084094,1.0136418653341472,418261118.6113961
PCA_full,400,Hierarchical,0.2595122847178133,0.1340310915300277,0.7548426150121066,,,1.8879734447398455,2222.982053534985,1.0441934314314187,435930616.4722054
PCA_full,400,SphericalKMeans,0.3373764114210521,0.18021352255315604,0.7905569007263923,,,1.8912089169147954,2443.6126245568075,1.0153280982598336,419190953.1633556
PCA_randomized,400,Hierarchical,0.22837834071705526,0.11700658594617647,0.7391041162227603,,,1.89258043746635,2270.611839769549,1.0433418055265793,432089353.04863316
PCA_randomized,400,SphericalKMeans,0.33807996275527386,0.18066255824500055,0.7908595641646489,,,1.8903725816761465,2445.7573858495443,1.0148706411408477,418922735.0766622
PCA_full,425,Hierarchical,0.36568400868406514,0.2648518385835499,0.8026634382566586,,,1.8898640517488126,2397.050608110146,0.981213134452051,423017833.62156
PCA_full,425,SphericalKMeans,0.3373764114210521,0.18021352255315604,0.7905569007263923,,,1.8898847691151488,2439.5759240562084,1.0165944848182882,419884727.4389518
PCA_randomized,425,Hierarchical,0.32913982040027184,0.24507935461681854,0.787227602905569,,,1.8893166465405535,2419.5028361932377,0.9665219458567307,421249492.2977705
PCA_randomized,425,SphericalKMeans,0.3373764114210521,0.18021352255315604,0.7905569007263923,,,1.8895724534080145,2440.6671631110535,1.0162724594550059,419696997.3131714
PCA_full,450,Hierarchical,0.4599679780898402,0.3154715531294098,0.8392857142857143,,,1.891287807357486,2235.7471114584387,1.026411191232311,435730390.73643553
